timestamp,Solarproduktion,temperature_2m,cloud_cover_low,ghi_cloudy_sky,ghi_clear_sky
2022-03-28 10:45:00,1146,14.0,0.0,67.06,67.06
2022-03-28 11:00:00,1202,14.4,0.0,76.99,76.99
2022-03-28 11:15:00,1259,14.7,0.0,86.72,86.72
2022-03-28 11:30:00,1305,15.0,0.0,96.18,96.18
2022-03-28 11:45:00,1346,15.3,0.0,105.29,105.29
2022-03-28 12:00:00,1393,15.6,0.0,114.0,114.0
2022-03-28 12:15:00,1425,15.825,0.0,122.28,122.28
2022-03-28 12:30:00,1459,16.05,0.0,130.04,130.04
2022-03-28 12:45:00,1498,16.275,0.0,137.23,137.23
2022-03-28 13:00:00,1514,16.5,0.0,143.81,143.81
2022-03-28 13:15:00,1534,16.775,0.25,149.71,149.71
2022-03-28 13:30:00,1553,17.05,0.5,154.93,154.93
2022-03-28 13:45:00,1565,17.325000000000003,0.75,159.42,159.42
2022-03-28 14:00:00,1563,17.6,1.0,163.16,163.16
2022-03-28 14:15:00,1586,17.650000000000002,6.25,166.12,166.12
2022-03-28 14:30:00,1571,17.700000000000003,11.5,168.28,168.28
2022-03-28 14:45:00,1562,17.75,16.75,169.65,169.65
2022-03-28 15:00:00,1543,17.8,22.0,170.2,170.2
2022-03-28 15:15:00,1537,17.9,16.5,170.02,170.02
2022-03-28 15:30:00,1497,18.0,11.0,169.03,169.03
2022-03-28 15:45:00,1466,18.1,5.5,167.23,167.23
2022-03-28 16:00:00,1422,18.2,0.0,164.64,164.64
2022-03-28 16:15:00,1313,17.975,0.0,161.23,161.23
2022-03-28 16:30:00,1220,17.75,0.0,157.07,157.07
2022-03-28 16:45:00,1143,17.525,0.0,152.17,152.17
2022-03-28 17:00:00,1062,17.3,0.0,146.56,146.56
2022-03-28 17:15:00,974,16.95,1.0,140.29,140.29
2022-03-28 17:30:00,851,16.6,2.0,133.38,133.38
2022-03-28 17:45:00,728,16.25,3.0,125.88,125.88
2022-03-28 18:00:00,586,15.9,4.0,117.85,117.85
2022-03-28 18:15:00,435,15.225,3.0,109.32,109.32
2022-03-28 18:30:00,329,14.55,2.0,100.36,100.36
2022-03-28 18:45:00,208,13.875,1.0,91.04,91.04
2022-03-28 19:00:00,98,13.2,0.0,81.41,81.41
2022-03-28 19:15:00,25,12.425,0.25,71.53,71.53
2022-03-28 19:30:00,2,11.65,0.5,61.51,61.51
2022-03-28 19:45:00,0,10.875,0.75,51.46,51.46
2022-03-28 20:00:00,0,10.1,1.0,41.48,41.48
2022-03-28 20:15:00,0,9.975,0.75,31.75,31.75
2022-03-28 20:30:00,0,9.85,0.5,22.42,22.42
2022-03-28 20:45:00,0,9.725,0.25,13.75,13.75
2022-03-28 21:00:00,0,9.6,0.0,6.21,6.21
2022-03-28 21:15:00,0,9.6,0.5,0.88,0.88
2022-03-28 21:30:00,0,9.6,1.0,0.0,0.0
2022-03-28 21:45:00,0,9.6,1.5,0.0,0.0
2022-03-28 22:00:00,0,9.6,2.0,0.0,0.0
2022-03-28 22:15:00,0,9.325,4.75,0.0,0.0
2022-03-28 22:30:00,0,9.05,7.5,0.0,0.0
2022-03-28 22:45:00,0,8.775,10.25,0.0,0.0
2022-03-28 23:00:00,0,8.5,13.0,0.0,0.0
2022-03-28 23:15:00,0,8.4,15.25,0.0,0.0
2022-03-28 23:30:00,0,8.3,17.5,0.0,0.0
2022-03-28 23:45:00,0,8.2,19.75,0.0,0.0
2022-03-29 00:00:00,0,8.1,22.0,0.0,0.0
2022-03-29 00:15:00,0,8.0,23.75,0.0,0.0
2022-03-29 00:30:00,0,7.9,25.5,0.0,0.0
2022-03-29 00:45:00,0,7.8,27.25,0.0,0.0
2022-03-29 01:00:00,0,7.7,29.0,0.0,0.0
2022-03-29 01:15:00,0,7.675,21.75,0.0,0.0
2022-03-29 01:30:00,0,7.65,14.5,0.0,0.0
2022-03-29 01:45:00,0,7.625,7.25,0.0,0.0
2022-03-29 02:00:00,0,7.6,0.0,0.0,0.0
2022-03-29 02:15:00,0,7.399999999999999,0.0,0.0,0.0
2022-03-29 02:30:00,0,7.199999999999999,0.0,0.0,0.0
2022-03-29 02:45:00,0,7.0,0.0,0.0,0.0
2022-03-29 03:00:00,0,6.8,0.0,0.0,0.0
2022-03-29 03:15:00,0,6.375,0.0,0.0,0.0
2022-03-29 03:30:00,0,5.949999999999999,0.0,0.0,0.0
2022-03-29 03:45:00,0,5.525,0.0,0.0,0.0
2022-03-29 04:00:00,0,5.1,0.0,0.0,0.0
2022-03-29 04:15:00,0,5.1,0.0,0.0,0.0
2022-03-29 04:30:00,0,5.1,0.0,0.0,0.0
2022-03-29 04:45:00,0,5.1,0.0,0.0,0.0
2022-03-29 05:00:00,0,5.1,0.0,0.0,0.0
2022-03-29 05:15:00,0,4.824999999999999,2.5,0.0,0.0
2022-03-29 05:30:00,0,4.55,5.0,0.0,0.0
2022-03-29 05:45:00,0,4.275,7.5,0.0,0.0
2022-03-29 06:00:00,0,4.0,10.0,0.0,0.0
2022-03-29 06:15:00,0,3.9,11.0,0.0,0.0
2022-03-29 06:30:00,0,3.8,12.0,0.0,0.0
2022-03-29 06:45:00,0,3.7,13.0,0.0,0.0
2022-03-29 07:00:00,0,3.6,14.0,0.0,0.0
2022-03-29 07:15:00,1,3.975,35.5,0.0,0.0
2022-03-29 07:30:00,8,4.35,57.0,0.0,0.0
2022-03-29 07:45:00,15,4.725,78.5,0.0,0.0
2022-03-29 08:00:00,20,5.1,100.0,0.0,0.0
2022-03-29 08:15:00,64,5.275,100.0,0.0,0.0
2022-03-29 08:30:00,86,5.449999999999999,100.0,0.0,0.0
2022-03-29 08:45:00,89,5.625,100.0,0.09,0.09
2022-03-29 09:00:00,116,5.8,100.0,4.17,4.19
2022-03-29 09:15:00,128,6.0,100.0,10.84,11.22
2022-03-29 09:30:00,138,6.199999999999999,100.0,17.04,19.63
2022-03-29 09:45:00,118,6.4,100.0,18.71,28.84
2022-03-29 10:00:00,172,6.6,100.0,9.63,38.52
2022-03-29 10:15:00,254,6.85,100.0,12.12,48.47
2022-03-29 10:30:00,242,7.1,100.0,14.64,58.54
2022-03-29 10:45:00,291,7.35,100.0,17.15,68.6
2022-03-29 11:00:00,245,7.6,100.0,19.64,78.55
2022-03-29 11:15:00,341,7.949999999999999,85.0,22.08,88.31
2022-03-29 11:30:00,312,8.3,70.0,24.45,97.8
2022-03-29 11:45:00,319,8.65,55.0,26.74,106.94
2022-03-29 12:00:00,347,9.0,40.0,28.92,115.68
2022-03-29 12:15:00,463,9.35,40.0,30.99,123.94
2022-03-29 12:30:00,624,9.7,40.0,32.92,131.69
2022-03-29 12:45:00,640,10.05,40.0,34.72,138.86
2022-03-29 13:00:00,829,10.4,40.0,36.35,145.42
2022-03-29 13:15:00,844,10.125,37.25,37.83,151.33
2022-03-29 13:30:00,1021,9.85,34.5,39.14,156.55
2022-03-29 13:45:00,921,9.575,31.75,40.26,161.05
2022-03-29 14:00:00,989,9.3,29.0,41.2,164.79
2022-03-29 14:15:00,925,9.55,26.0,41.94,167.76
2022-03-29 14:30:00,957,9.8,23.0,42.48,169.94
2022-03-29 14:45:00,1111,10.05,20.0,42.83,171.32
2022-03-29 15:00:00,1105,10.3,17.0,42.97,171.88
2022-03-29 15:15:00,1194,10.4,14.5,42.91,171.64
2022-03-29 15:30:00,1293,10.5,12.0,42.65,170.59
2022-03-29 15:45:00,1094,10.6,9.5,42.18,168.74
2022-03-29 16:00:00,1003,10.7,7.0,41.52,166.09
2022-03-29 16:15:00,973,10.575,12.0,40.66,162.65
2022-03-29 16:30:00,892,10.45,17.0,39.61,158.46
2022-03-29 16:45:00,820,10.325,22.0,38.38,153.53
2022-03-29 17:00:00,672,10.2,27.0,36.98,147.9
2022-03-29 17:15:00,583,9.925,26.75,56.33,141.61
2022-03-29 17:30:00,508,9.65,26.5,70.54,134.69
2022-03-29 17:45:00,388,9.375,26.25,80.09,127.18
2022-03-29 18:00:00,286,9.1,26.0,85.53,119.13
2022-03-29 18:15:00,214,8.875,21.0,90.13,110.59
2022-03-29 18:30:00,173,8.649999999999999,16.0,90.0,101.61
2022-03-29 18:45:00,121,8.424999999999999,11.0,86.25,92.27
2022-03-29 19:00:00,74,8.2,6.0,79.88,82.62
2022-03-29 19:15:00,34,7.899999999999999,7.0,71.22,72.75
2022-03-29 19:30:00,3,7.6,8.0,61.95,62.74
2022-03-29 19:45:00,0,7.3,9.0,52.32,52.68
2022-03-29 20:00:00,0,7.0,10.0,42.54,42.67
2022-03-29 20:15:00,0,6.425,15.5,32.77,32.88
2022-03-29 20:30:00,0,5.85,21.0,23.38,23.45
2022-03-29 20:45:00,0,5.275,26.5,14.62,14.67
2022-03-29 21:00:00,0,4.7,32.0,6.94,6.96
2022-03-29 21:15:00,0,4.75,49.0,1.29,1.29
2022-03-29 21:30:00,0,4.800000000000001,66.0,0.0,0.0
2022-03-29 21:45:00,0,4.8500000000000005,83.0,0.0,0.0
2022-03-29 22:00:00,0,4.9,100.0,0.0,0.0
2022-03-29 22:15:00,0,5.075,100.0,0.0,0.0
2022-03-29 22:30:00,0,5.25,100.0,0.0,0.0
2022-03-29 22:45:00,0,5.425,100.0,0.0,0.0
2022-03-29 23:00:00,0,5.6,100.0,0.0,0.0
2022-03-29 23:15:00,0,5.525,81.75,0.0,0.0
2022-03-29 23:30:00,0,5.449999999999999,63.5,0.0,0.0
2022-03-29 23:45:00,0,5.375,45.25,0.0,0.0
2022-03-30 00:00:00,0,5.3,27.0,0.0,0.0
2022-03-30 00:15:00,0,5.0,30.0,0.0,0.0
2022-03-30 00:30:00,0,4.699999999999999,33.0,0.0,0.0
2022-03-30 00:45:00,0,4.4,36.0,0.0,0.0
2022-03-30 01:00:00,0,4.1,39.0,0.0,0.0
2022-03-30 01:15:00,0,4.05,29.5,0.0,0.0
2022-03-30 01:30:00,0,4.0,20.0,0.0,0.0
2022-03-30 01:45:00,0,3.95,10.5,0.0,0.0
2022-03-30 02:00:00,0,3.9,1.0,0.0,0.0
2022-03-30 02:15:00,0,3.6,2.5,0.0,0.0
2022-03-30 02:30:00,0,3.3,4.0,0.0,0.0
2022-03-30 02:45:00,0,3.0,5.5,0.0,0.0
2022-03-30 03:00:00,0,2.7,7.0,0.0,0.0
2022-03-30 03:15:00,0,2.375,14.5,0.0,0.0
2022-03-30 03:30:00,0,2.05,22.0,0.0,0.0
2022-03-30 03:45:00,0,1.725,29.5,0.0,0.0
2022-03-30 04:00:00,0,1.4,37.0,0.0,0.0
2022-03-30 04:15:00,0,1.525,44.0,0.0,0.0
2022-03-30 04:30:00,0,1.65,51.0,0.0,0.0
2022-03-30 04:45:00,0,1.775,58.0,0.0,0.0
2022-03-30 05:00:00,0,1.9,65.0,0.0,0.0
2022-03-30 05:15:00,0,1.975,54.25,0.0,0.0
2022-03-30 05:30:00,0,2.05,43.5,0.0,0.0
2022-03-30 05:45:00,0,2.125,32.75,0.0,0.0
2022-03-30 06:00:00,0,2.2,22.0,0.0,0.0
2022-03-30 06:15:00,0,2.375,22.75,0.0,0.0
2022-03-30 06:30:00,0,2.55,23.5,0.0,0.0
2022-03-30 06:45:00,0,2.725,24.25,0.0,0.0
2022-03-30 07:00:00,0,2.9,25.0,0.0,0.0
2022-03-30 07:15:00,0,3.025,43.75,0.0,0.0
2022-03-30 07:30:00,3,3.15,62.5,0.0,0.0
2022-03-30 07:45:00,6,3.275,81.25,0.0,0.0
2022-03-30 08:00:00,45,3.4,100.0,0.0,0.0
2022-03-30 08:15:00,76,3.525,96.0,0.0,0.0
2022-03-30 08:30:00,156,3.65,92.0,0.0,0.0
2022-03-30 08:45:00,162,3.775,88.0,0.36,0.37
2022-03-30 09:00:00,132,3.9,84.0,5.08,5.09
2022-03-30 09:15:00,217,4.125,88.0,12.15,12.38
2022-03-30 09:30:00,227,4.35,92.0,19.7,20.95
2022-03-30 09:45:00,175,4.575,96.0,25.98,30.26
2022-03-30 10:00:00,169,4.8,100.0,28.74,40.02
2022-03-30 10:15:00,198,4.85,100.0,40.77,50.02
2022-03-30 10:30:00,233,4.9,100.0,53.25,60.12
2022-03-30 10:45:00,240,4.95,100.0,65.63,70.21
2022-03-30 11:00:00,218,5.0,100.0,77.51,80.18
2022-03-30 11:15:00,260,5.05,100.0,86.95,89.95
2022-03-30 11:30:00,246,5.1,100.0,96.13,99.44
2022-03-30 11:45:00,327,5.15,100.0,104.97,108.58
2022-03-30 12:00:00,191,5.2,100.0,113.41,117.31
2022-03-30 12:15:00,136,5.15,100.0,117.39,125.58
2022-03-30 12:30:00,174,5.1,100.0,118.08,133.32
2022-03-30 12:45:00,148,5.05,100.0,114.5,140.48
2022-03-30 13:00:00,136,5.0,100.0,105.57,147.03
2022-03-30 13:15:00,165,5.0,100.0,109.8,152.92
2022-03-30 13:30:00,195,5.0,100.0,113.53,158.12
2022-03-30 13:45:00,228,5.0,100.0,116.74,162.59
2022-03-30 14:00:00,321,5.0,100.0,119.41,166.31
2022-03-30 14:15:00,358,4.9,100.0,121.54,169.27
2022-03-30 14:30:00,204,4.8,100.0,123.1,171.45
2022-03-30 14:45:00,166,4.699999999999999,100.0,124.08,172.82
2022-03-30 15:00:00,152,4.6,100.0,124.49,173.38
2022-03-30 15:15:00,122,4.5,100.0,109.03,173.12
2022-03-30 15:30:00,95,4.4,100.0,90.1,172.04
2022-03-30 15:45:00,120,4.3,100.0,67.68,170.16
2022-03-30 16:00:00,136,4.2,100.0,41.87,167.48
2022-03-30 16:15:00,134,3.975,100.0,41.01,164.04
2022-03-30 16:30:00,102,3.75,100.0,39.96,159.84
2022-03-30 16:45:00,86,3.525,100.0,38.73,154.9
2022-03-30 17:00:00,91,3.3,100.0,37.32,149.26
2022-03-30 17:15:00,73,3.2,100.0,35.74,142.96
2022-03-30 17:30:00,49,3.1,100.0,34.01,136.02
2022-03-30 17:45:00,51,3.0,100.0,32.12,128.5
2022-03-30 18:00:00,59,2.9,100.0,30.11,120.43
2022-03-30 18:15:00,50,2.9,100.0,27.97,111.88
2022-03-30 18:30:00,33,2.9,100.0,25.72,102.9
2022-03-30 18:45:00,15,2.9,100.0,23.39,93.54
2022-03-30 19:00:00,4,2.9,100.0,20.97,83.88
2022-03-30 19:15:00,0,2.975,100.0,18.5,73.98
2022-03-30 19:30:00,0,3.05,100.0,15.98,63.93
2022-03-30 19:45:00,0,3.125,100.0,13.46,53.84
2022-03-30 20:00:00,0,3.2,100.0,10.95,43.79
2022-03-30 20:15:00,0,3.225,100.0,8.49,33.95
2022-03-30 20:30:00,0,3.25,100.0,6.12,24.46
2022-03-30 20:45:00,0,3.275,100.0,3.9,15.59
2022-03-30 21:00:00,0,3.3,100.0,1.93,7.73
2022-03-30 21:15:00,0,3.25,100.0,0.44,1.75
2022-03-30 21:30:00,0,3.2,100.0,0.0,0.0
2022-03-30 21:45:00,0,3.15,100.0,0.0,0.0
2022-03-30 22:00:00,0,3.1,100.0,0.0,0.0
2022-03-30 22:15:00,0,3.05,100.0,0.0,0.0
2022-03-30 22:30:00,0,3.0,100.0,0.0,0.0
2022-03-30 22:45:00,0,2.95,100.0,0.0,0.0
2022-03-30 23:00:00,0,2.9,100.0,0.0,0.0
2022-03-30 23:15:00,0,2.875,100.0,0.0,0.0
2022-03-30 23:30:00,0,2.85,100.0,0.0,0.0
2022-03-30 23:45:00,0,2.825,100.0,0.0,0.0
2022-03-31 00:00:00,0,2.8,100.0,0.0,0.0
2022-03-31 00:15:00,0,2.75,100.0,0.0,0.0
2022-03-31 00:30:00,0,2.7,100.0,0.0,0.0
2022-03-31 00:45:00,0,2.65,100.0,0.0,0.0
2022-03-31 01:00:00,0,2.6,100.0,0.0,0.0
2022-03-31 01:15:00,0,2.6,100.0,0.0,0.0
2022-03-31 01:30:00,0,2.6,100.0,0.0,0.0
2022-03-31 01:45:00,0,2.6,100.0,0.0,0.0
2022-03-31 02:00:00,0,2.6,100.0,0.0,0.0
2022-03-31 02:15:00,0,2.55,100.0,0.0,0.0
2022-03-31 02:30:00,0,2.5,100.0,0.0,0.0
2022-03-31 02:45:00,0,2.45,100.0,0.0,0.0
2022-03-31 03:00:00,0,2.4,100.0,0.0,0.0
2022-03-31 03:15:00,0,2.35,100.0,0.0,0.0
2022-03-31 03:30:00,0,2.3,100.0,0.0,0.0
2022-03-31 03:45:00,0,2.25,100.0,0.0,0.0
2022-03-31 04:00:00,0,2.2,100.0,0.0,0.0
2022-03-31 04:15:00,0,2.1500000000000004,100.0,0.0,0.0
2022-03-31 04:30:00,0,2.1,100.0,0.0,0.0
2022-03-31 04:45:00,0,2.05,100.0,0.0,0.0
2022-03-31 05:00:00,0,2.0,100.0,0.0,0.0
2022-03-31 05:15:00,0,1.975,100.0,0.0,0.0
2022-03-31 05:30:00,0,1.95,100.0,0.0,0.0
2022-03-31 05:45:00,0,1.925,100.0,0.0,0.0
2022-03-31 06:00:00,0,1.9,100.0,0.0,0.0
2022-03-31 06:15:00,0,1.825,100.0,0.0,0.0
2022-03-31 06:30:00,0,1.75,100.0,0.0,0.0
2022-03-31 06:45:00,0,1.675,100.0,0.0,0.0
2022-03-31 07:00:00,0,1.6,100.0,0.0,0.0
2022-03-31 07:15:00,0,1.6,100.0,0.0,0.0
2022-03-31 07:30:00,0,1.6,100.0,0.0,0.0
2022-03-31 07:45:00,0,1.6,100.0,0.0,0.0
2022-03-31 08:00:00,0,1.6,100.0,0.0,0.0
2022-03-31 08:15:00,8,1.65,100.0,0.0,0.0
2022-03-31 08:30:00,20,1.7000000000000002,100.0,0.0,0.0
2022-03-31 08:45:00,48,1.75,100.0,0.2,0.8
2022-03-31 09:00:00,68,1.8,100.0,1.52,6.07
2022-03-31 09:15:00,84,1.875,100.0,3.4,13.61
2022-03-31 09:30:00,216,1.95,100.0,5.58,22.31
2022-03-31 09:45:00,280,2.025,100.0,7.93,31.7
2022-03-31 10:00:00,332,2.1,100.0,10.38,41.51
2022-03-31 10:15:00,316,2.15,100.0,12.89,51.55
2022-03-31 10:30:00,504,2.2,100.0,15.42,61.68
2022-03-31 10:45:00,428,2.25,100.0,17.95,71.78
2022-03-31 11:00:00,484,2.3,100.0,20.44,81.77
2022-03-31 11:15:00,784,2.425,100.0,22.89,91.54
2022-03-31 11:30:00,656,2.55,100.0,25.26,101.04
2022-03-31 11:45:00,712,2.675,100.0,27.55,110.18
2022-03-31 12:00:00,900,2.8,100.0,29.73,118.91
2022-03-31 12:15:00,880,2.875,100.0,31.79,127.17
2022-03-31 12:30:00,852,2.95,100.0,33.72,134.9
2022-03-31 12:45:00,796,3.025,100.0,35.51,142.05
2022-03-31 13:00:00,832,3.1,100.0,37.15,148.58
2022-03-31 13:15:00,840,3.125,100.0,38.61,154.46
2022-03-31 13:30:00,732,3.1500000000000004,100.0,39.91,159.64
2022-03-31 13:45:00,688,3.1750000000000003,100.0,41.02,164.1
2022-03-31 14:00:00,672,3.2,100.0,41.95,167.8
2022-03-31 14:15:00,756,3.25,100.0,42.68,170.74
2022-03-31 14:30:00,652,3.3,100.0,43.22,172.89
2022-03-31 14:45:00,804,3.35,100.0,43.56,174.23
2022-03-31 15:00:00,800,3.4,100.0,43.69,174.77
2022-03-31 15:15:00,712,3.45,100.0,43.62,174.49
2022-03-31 15:30:00,540,3.5,100.0,43.35,173.41
2022-03-31 15:45:00,416,3.55,100.0,42.88,171.53
2022-03-31 16:00:00,388,3.6,100.0,42.21,168.85
2022-03-31 16:15:00,404,3.55,100.0,41.35,165.39
2022-03-31 16:30:00,440,3.5,100.0,40.29,161.17
2022-03-31 16:45:00,408,3.45,100.0,39.06,156.22
2022-03-31 17:00:00,304,3.4,100.0,37.64,150.57
2022-03-31 17:15:00,228,3.3,100.0,36.06,144.25
2022-03-31 17:30:00,196,3.2,100.0,34.32,137.29
2022-03-31 17:45:00,100,3.1,100.0,32.44,129.75
2022-03-31 18:00:00,28,3.0,100.0,30.42,121.67
2022-03-31 18:15:00,8,2.925,100.0,44.99,113.1
2022-03-31 18:30:00,4,2.85,100.0,54.51,104.09
2022-03-31 18:45:00,0,2.7750000000000004,100.0,59.65,94.72
2022-03-31 19:00:00,0,2.7,100.0,61.05,85.03
2022-03-31 19:15:00,0,2.7,100.0,53.94,75.13
2022-03-31 19:30:00,0,2.7,100.0,46.72,65.07
2022-03-31 19:45:00,0,2.7,100.0,39.46,54.96
2022-03-31 20:00:00,0,2.7,100.0,32.23,44.89
2022-03-31 20:15:00,0,2.6750000000000003,100.0,25.13,35.0
2022-03-31 20:30:00,0,2.6500000000000004,100.0,18.28,25.46
2022-03-31 20:45:00,0,2.625,100.0,11.85,16.5
2022-03-31 21:00:00,0,2.6,100.0,6.11,8.51
2022-03-31 21:15:00,0,2.55,100.0,1.42,2.26
2022-03-31 21:30:00,0,2.5,100.0,0.0,0.0
2022-03-31 21:45:00,0,2.45,100.0,0.0,0.0
2022-03-31 22:00:00,0,2.4,100.0,0.0,0.0
2022-03-31 22:15:00,0,2.4,100.0,0.0,0.0
2022-03-31 22:30:00,0,2.4,100.0,0.0,0.0
2022-03-31 22:45:00,0,2.4,100.0,0.0,0.0
2022-03-31 23:00:00,0,2.4,100.0,0.0,0.0
2022-03-31 23:15:00,0,2.4,100.0,0.0,0.0
2022-03-31 23:30:00,0,2.4,100.0,0.0,0.0
2022-03-31 23:45:00,0,2.4,100.0,0.0,0.0
2022-04-01 00:00:00,0,2.4,100.0,0.0,0.0
2022-04-01 00:15:00,0,2.375,100.0,0.0,0.0
2022-04-01 00:30:00,0,2.35,100.0,0.0,0.0
2022-04-01 00:45:00,0,2.325,100.0,0.0,0.0
2022-04-01 01:00:00,0,2.3,100.0,0.0,0.0
2022-04-01 01:15:00,0,2.125,100.0,0.0,0.0
2022-04-01 01:30:00,0,1.95,100.0,0.0,0.0
2022-04-01 01:45:00,0,1.775,100.0,0.0,0.0
2022-04-01 02:00:00,0,1.6,100.0,0.0,0.0
2022-04-01 02:15:00,0,1.5750000000000002,100.0,0.0,0.0
2022-04-01 02:30:00,0,1.55,100.0,0.0,0.0
2022-04-01 02:45:00,0,1.525,100.0,0.0,0.0
2022-04-01 03:00:00,0,1.5,100.0,0.0,0.0
2022-04-01 03:15:00,0,1.4,100.0,0.0,0.0
2022-04-01 03:30:00,0,1.3,100.0,0.0,0.0
2022-04-01 03:45:00,0,1.2000000000000002,100.0,0.0,0.0
2022-04-01 04:00:00,0,1.1,100.0,0.0,0.0
2022-04-01 04:15:00,0,1.025,100.0,0.0,0.0
2022-04-01 04:30:00,0,0.95,100.0,0.0,0.0
2022-04-01 04:45:00,0,0.875,100.0,0.0,0.0
2022-04-01 05:00:00,0,0.8,100.0,0.0,0.0
2022-04-01 05:15:00,0,0.65,100.0,0.0,0.0
2022-04-01 05:30:00,0,0.5,100.0,0.0,0.0
2022-04-01 05:45:00,0,0.35,100.0,0.0,0.0
2022-04-01 06:00:00,0,0.2,100.0,0.0,0.0
2022-04-01 06:15:00,0,0.075,100.0,0.0,0.0
2022-04-01 06:30:00,0,-0.0499999999999999,100.0,0.0,0.0
2022-04-01 06:45:00,0,-0.175,100.0,0.0,0.0
2022-04-01 07:00:00,0,-0.3,100.0,0.0,0.0
2022-04-01 07:15:00,6,-0.325,100.0,0.0,0.0
2022-04-01 07:30:00,19,-0.35,100.0,0.0,0.0
2022-04-01 07:45:00,60,-0.375,100.0,0.0,0.0
2022-04-01 08:00:00,87,-0.4,100.0,0.0,0.0
2022-04-01 08:15:00,101,-0.35,100.0,0.0,0.0
2022-04-01 08:30:00,108,-0.3,100.0,0.0,0.0
2022-04-01 08:45:00,85,-0.25,100.0,1.34,1.35
2022-04-01 09:00:00,87,-0.2,100.0,6.84,7.08
2022-04-01 09:15:00,82,-0.175,97.75,14.33,14.82
2022-04-01 09:30:00,103,-0.15,95.5,22.86,23.64
2022-04-01 09:45:00,145,-0.125,93.25,32.01,33.12
2022-04-01 10:00:00,143,-0.1,91.0,41.55,42.98
2022-04-01 10:15:00,166,0.0,93.0,49.6,53.05
2022-04-01 10:30:00,222,0.1,95.0,55.98,63.21
2022-04-01 10:45:00,255,0.2,97.0,59.76,73.32
2022-04-01 11:00:00,246,0.3,99.0,59.82,83.31
2022-04-01 11:15:00,244,0.375,94.0,66.84,93.1
2022-04-01 11:30:00,266,0.4499999999999999,89.0,73.66,102.59
2022-04-01 11:45:00,323,0.5249999999999999,84.0,80.22,111.73
2022-04-01 12:00:00,359,0.6,79.0,86.49,120.46
2022-04-01 12:15:00,362,0.725,83.75,81.06,128.71
2022-04-01 12:30:00,469,0.8500000000000001,88.5,71.45,136.44
2022-04-01 12:45:00,508,0.975,93.25,57.12,143.6
2022-04-01 13:00:00,600,1.1,98.0,37.53,150.13
2022-04-01 13:15:00,472,1.0,98.5,38.99,155.98
2022-04-01 13:30:00,281,0.9,99.0,40.28,161.13
2022-04-01 13:45:00,314,0.8,99.5,41.39,165.56
2022-04-01 14:00:00,264,0.7,100.0,42.31,169.24
2022-04-01 14:15:00,333,0.8,100.0,68.48,172.16
2022-04-01 14:30:00,511,0.9,100.0,91.27,174.28
2022-04-01 14:45:00,581,1.0,100.0,110.6,175.61
2022-04-01 15:00:00,549,1.1,100.0,126.46,176.13
2022-04-01 15:15:00,474,1.175,100.0,110.76,175.88
2022-04-01 15:30:00,362,1.25,100.0,91.55,174.81
2022-04-01 15:45:00,339,1.325,100.0,68.79,172.94
2022-04-01 16:00:00,384,1.4,100.0,42.57,170.28
2022-04-01 16:15:00,336,1.6,96.5,41.69,166.78
2022-04-01 16:30:00,260,1.8,93.0,40.63,162.53
2022-04-01 16:45:00,225,2.0,89.5,39.38,157.54
2022-04-01 17:00:00,170,2.2,86.0,37.96,151.85
2022-04-01 17:15:00,164,2.45,88.5,36.38,145.51
2022-04-01 17:30:00,195,2.7,91.0,34.63,138.53
2022-04-01 17:45:00,205,2.95,93.5,32.74,130.97
2022-04-01 18:00:00,191,3.2,96.0,30.72,122.86
2022-04-01 18:15:00,135,3.2,95.5,28.57,114.28
2022-04-01 18:30:00,107,3.2,95.0,26.32,105.26
2022-04-01 18:45:00,78,3.2,94.5,23.97,95.87
2022-04-01 19:00:00,41,3.2,94.0,21.54,86.18
2022-04-01 19:15:00,7,3.1750000000000003,83.0,30.33,76.25
2022-04-01 19:30:00,0,3.1500000000000004,72.0,34.66,66.18
2022-04-01 19:45:00,0,3.125,61.0,35.29,56.04
2022-04-01 20:00:00,0,3.1,50.0,32.99,45.95
2022-04-01 20:15:00,0,3.1,51.25,32.21,36.03
2022-04-01 20:30:00,0,3.1,52.5,25.73,26.44
2022-04-01 20:45:00,0,3.1,53.75,17.36,17.41
2022-04-01 21:00:00,0,3.1,55.0,9.29,9.29
2022-04-01 21:15:00,0,3.075,57.25,2.8,2.8
2022-04-01 21:30:00,0,3.05,59.5,0.0,0.0
2022-04-01 21:45:00,0,3.025,61.75,0.0,0.0
2022-04-01 22:00:00,0,3.0,64.0,0.0,0.0
2022-04-01 22:15:00,0,2.925,65.0,0.0,0.0
2022-04-01 22:30:00,0,2.85,66.0,0.0,0.0
2022-04-01 22:45:00,0,2.7750000000000004,67.0,0.0,0.0
2022-04-01 23:00:00,0,2.7,68.0,0.0,0.0
2022-04-01 23:15:00,0,2.575,66.25,0.0,0.0
2022-04-01 23:30:00,0,2.45,64.5,0.0,0.0
2022-04-01 23:45:00,0,2.325,62.75,0.0,0.0
2022-04-02 00:00:00,0,2.2,61.0,0.0,0.0
2022-04-02 00:15:00,0,2.1,70.0,0.0,0.0
2022-04-02 00:30:00,0,2.0,79.0,0.0,0.0
2022-04-02 00:45:00,0,1.9,88.0,0.0,0.0
2022-04-02 01:00:00,0,1.8,97.0,0.0,0.0
2022-04-02 01:15:00,0,1.5,95.25,0.0,0.0
